-- MergeSort test; numbers generated by: RandomGenerator --
Size	Time		Stddev		Compare		Stddev		Swaps		Stddev
    0	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
    5	0,000000	0,000000	7,060000	0,834506	0,000000	0,000000
   10	0,000000	0,000000	21,900000	1,878829	0,000000	0,000000
   15	0,000000	0,000000	41,460000	1,971903	0,000000	0,000000
   20	0,000000	0,000000	63,160000	2,766659	0,000000	0,000000
   30	0,000000	0,000000	110,520000	3,207741	0,000000	0,000000
   40	0,000000	0,000000	165,440000	2,843660	0,000000	0,000000
   50	0,000000	0,000000	220,800000	4,963869	0,000000	0,000000
   60	0,000000	0,000000	278,920000	4,987344	0,000000	0,000000
   70	0,000000	0,000000	338,860000	5,400037	0,000000	0,000000
   80	0,000000	0,000000	406,700000	5,400926	0,000000	0,000000
  100	0,000000	0,000000	536,820000	6,981948	0,000000	0,000000
  150	0,000000	0,000000	887,180000	9,025940	0,000000	0,000000
  200	0,000000	0,000000	1265,080000	10,554317	0,000000	0,000000
  250	0,000000	0,000000	1647,100000	13,212494	0,000000	0,000000
  500	0,000000	0,000000	3775,700000	21,253941	0,000000	0,000000
 1000	0,000000	0,000000	8488,760000	29,549660	0,000000	0,000000
 2000	0,000000	0,000000	18889,260000	54,317515	0,000000	0,000000
 5000	0,020000	0,140000	53682,460000	97,910002	0,000000	0,000000
10000	1,080000	0,337046	116931,220000	179,456879	0,000000	0,000000

---For LinkedLists: ---
Size	Time		Stddev		Compare		Stddev		Swaps		Stddev
    0	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
    5	0,000000	0,000000	6,780000	0,985698	0,000000	0,000000
   10	0,000000	0,000000	22,780000	1,526958	0,000000	0,000000
   15	0,000000	0,000000	41,480000	1,835647	0,000000	0,000000
   20	0,000000	0,000000	63,580000	2,569747	0,000000	0,000000
   30	0,000000	0,000000	110,540000	3,232398	0,000000	0,000000
   40	0,000000	0,000000	165,300000	4,346263	0,000000	0,000000
   50	0,000000	0,000000	221,620000	4,853411	0,000000	0,000000
   60	0,000000	0,000000	278,640000	5,015017	0,000000	0,000000
   70	0,000000	0,000000	339,380000	5,188025	0,000000	0,000000
   80	0,000000	0,000000	405,500000	5,920304	0,000000	0,000000
  100	0,000000	0,000000	539,540000	8,163847	0,000000	0,000000
  150	0,000000	0,000000	885,620000	11,240801	0,000000	0,000000
  200	0,000000	0,000000	1264,360000	10,436015	0,000000	0,000000
  250	0,000000	0,000000	1648,460000	13,060184	0,000000	0,000000
  500	0,000000	0,000000	3766,320000	19,546294	0,000000	0,000000
 1000	0,000000	0,000000	8482,200000	29,905852	0,000000	0,000000
 2000	0,000000	0,000000	18886,120000	49,073268	0,000000	0,000000
 5000	0,080000	0,271293	53690,960000	97,119094	0,000000	0,000000
10000	1,340000	0,473709	116908,320000	157,635204	0,000000	0,000000
