-- QuickSortRandom test; numbers generated by: ReversedGenerator --
Size	Time		Stddev		Compare		Stddev		Swaps		Stddev
    0	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
    5	0,000000	0,000000	25,500000	7,203471	2,000000	0,000000
   10	0,000000	0,000000	66,420000	12,126154	5,000000	0,000000
   15	0,000000	0,000000	111,080000	15,851612	7,000000	0,000000
   20	0,000000	0,000000	163,200000	21,624061	10,000000	0,000000
   30	0,000000	0,000000	264,520000	20,295063	15,000000	0,000000
   40	0,000000	0,000000	383,320000	29,593540	20,000000	0,000000
   50	0,000000	0,000000	492,220000	34,697718	25,000000	0,000000
   60	0,000000	0,000000	612,780000	46,181074	30,000000	0,000000
   70	0,000000	0,000000	747,920000	52,304432	35,000000	0,000000
   80	0,000000	0,000000	865,580000	55,421328	40,000000	0,000000
  100	0,000000	0,000000	1131,200000	73,577170	50,000000	0,000000
  150	0,000000	0,000000	1823,500000	100,549739	75,000000	0,000000
  200	0,000000	0,000000	2530,040000	95,028198	100,000000	0,000000
  300	0,000000	0,000000	4061,300000	186,469542	150,000000	0,000000
  400	0,000000	0,000000	5676,680000	243,838835	200,000000	0,000000
  500	0,000000	0,000000	7333,300000	342,248755	250,000000	0,000000
  600	0,000000	0,000000	8868,940000	349,748161	300,000000	0,000000
  750	0,000000	0,000000	11515,600000	462,647079	375,000000	0,000000
 1000	0,000000	0,000000	15866,660000	737,897354	500,000000	0,000000

---For LinkedLists: ---
Size	Time		Stddev		Compare		Stddev		Swaps		Stddev
    0	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
    5	0,000000	0,000000	26,720000	7,435160	2,000000	0,000000
   10	0,000000	0,000000	64,720000	8,935413	5,000000	0,000000
   15	0,000000	0,000000	112,780000	14,361462	7,000000	0,000000
   20	0,000000	0,000000	155,060000	16,578794	10,000000	0,000000
   30	0,000000	0,000000	271,400000	30,017995	15,000000	0,000000
   40	0,000000	0,000000	376,680000	33,877686	20,000000	0,000000
   50	0,000000	0,000000	498,360000	38,635093	25,000000	0,000000
   60	0,000000	0,000000	617,960000	42,903128	30,000000	0,000000
   70	0,000000	0,000000	740,420000	43,977763	35,000000	0,000000
   80	0,000000	0,000000	860,000000	49,456648	40,000000	0,000000
  100	0,000000	0,000000	1133,660000	69,715023	50,000000	0,000000
  150	0,000000	0,000000	1808,480000	79,850671	75,000000	0,000000
  200	0,000000	0,000000	2539,680000	118,265031	100,000000	0,000000
  300	0,000000	0,000000	4082,040000	203,329777	150,000000	0,000000
  400	0,080000	0,271293	5641,360000	341,685982	200,000000	0,000000
  500	1,000000	0,000000	7268,380000	326,214033	250,000000	0,000000
  600	2,000000	0,000000	9049,440000	433,242064	300,000000	0,000000
  750	3,500000	0,538516	11672,340000	563,050819	375,000000	0,000000
 1000	7,120000	0,430813	15853,040000	539,458023	500,000000	0,000000
