-- QuickSortRandom test; numbers generated by: OrderedGenerator --
Size	Time		Stddev		Compare		Stddev		Swaps		Stddev
    0	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
    5	0,000000	0,000000	27,720000	8,756803	0,000000	0,000000
   10	0,000000	0,000000	66,580000	11,196589	0,000000	0,000000
   15	0,000000	0,000000	112,640000	16,643029	0,000000	0,000000
   20	0,000000	0,000000	163,140000	18,774461	0,000000	0,000000
   30	0,000000	0,000000	273,300000	24,985796	0,000000	0,000000
   40	0,000000	0,000000	384,280000	34,319114	0,000000	0,000000
   50	0,000000	0,000000	496,020000	42,586143	0,000000	0,000000
   60	0,000000	0,000000	617,240000	44,698349	0,000000	0,000000
   70	0,000000	0,000000	750,500000	53,350633	0,000000	0,000000
   80	0,000000	0,000000	878,880000	61,306652	0,000000	0,000000
  100	0,000000	0,000000	1147,640000	67,107901	0,000000	0,000000
  150	0,000000	0,000000	1823,780000	101,270586	0,000000	0,000000
  200	0,000000	0,000000	2550,560000	126,288425	0,000000	0,000000
  300	0,000000	0,000000	4097,760000	225,128724	0,000000	0,000000
  400	0,000000	0,000000	5685,420000	252,702045	0,000000	0,000000
  500	0,000000	0,000000	7362,960000	371,569157	0,000000	0,000000
  600	0,000000	0,000000	8944,260000	396,448575	0,000000	0,000000
  750	0,000000	0,000000	11547,220000	449,161899	0,000000	0,000000
 1000	0,000000	0,000000	16165,520000	697,740274	0,000000	0,000000

---For LinkedLists: ---
Size	Time		Stddev		Compare		Stddev		Swaps		Stddev
    0	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
    5	0,000000	0,000000	24,820000	6,442639	0,000000	0,000000
   10	0,000000	0,000000	65,580000	11,499722	0,000000	0,000000
   15	0,000000	0,000000	114,800000	14,447145	0,000000	0,000000
   20	0,000000	0,000000	159,920000	17,418197	0,000000	0,000000
   30	0,000000	0,000000	267,840000	25,504792	0,000000	0,000000
   40	0,000000	0,000000	378,700000	26,012497	0,000000	0,000000
   50	0,000000	0,000000	503,960000	43,981796	0,000000	0,000000
   60	0,000000	0,000000	618,580000	39,500932	0,000000	0,000000
   70	0,000000	0,000000	742,520000	49,565407	0,000000	0,000000
   80	0,000000	0,000000	864,860000	51,439677	0,000000	0,000000
  100	0,000000	0,000000	1145,760000	76,856375	0,000000	0,000000
  150	0,000000	0,000000	1826,520000	91,532779	0,000000	0,000000
  200	0,000000	0,000000	2554,860000	112,967785	0,000000	0,000000
  300	0,000000	0,000000	4115,920000	245,766868	0,000000	0,000000
  400	0,440000	0,496387	5680,100000	264,273741	0,000000	0,000000
  500	1,000000	0,000000	7397,320000	322,239938	0,000000	0,000000
  600	1,860000	0,346987	8964,000000	380,833402	0,000000	0,000000
  750	3,020000	0,140000	11558,600000	448,152786	0,000000	0,000000
 1000	6,280000	0,448999	15945,060000	600,417702	0,000000	0,000000
